334,344,9,ppi
335,345,6,ppi
336,346,7,ppi
337,347,10,ppi
338,348,4,ppi
339,349,5,ppi
340,350,4,ppi
341,351,10,ppi
342,352,3,ppi
343,353,1,ppi
344,354,66,ppi
345,355,57,ppi
346,356,60,ppi
347,357,97,ppi
348,358,401,ppi
349,359,21,ppi
350,360,27,ppi
351,361,231,ppi
352,362,27,ppi
353,363,21,ppi
354,364,111,ppi
355,365,3,ppi
356,366,54,ppi
357,367,17,ppi
358,368,4,ppi
359,369,51,ppi
360,370,15,ppi
361,371,14,ppi
362,372,13,ppi
363,373,38,ppi
364,374,7,ppi
365,375,120,ppi
366,376,119,ppi
367,377,16,ppi
368,378,4,ppi
369,379,26,ppi
370,380,11,ppi
371,382,66,ppi
372,383,83,ppi
373,384,8,ppi
374,385,2,ppi
375,386,7,ppi
376,387,87,ppi
377,388,105,ppi
378,389,58,ppi
379,390,63,ppi
380,391,46,ppi
381,392,77,ppi
382,393,35,ppi
383,394,2,ppi
384,395,26,ppi
385,396,59,ppi
386,397,20,ppi
387,398,64,ppi
388,399,7,ppi
389,400,15,ppi
390,401,10,ppi
391,402,16,ppi
392,403,4,ppi
393,404,7,ppi
394,405,4,ppi
395,407,1,ppi
396,408,8,ppi
397,409,5,ppi
398,410,10,ppi
399,411,5,ppi
400,412,24,ppi
401,413,9,ppi
402,414,14,ppi
403,415,9,ppi
404,417,9,ppi
405,418,17,ppi
406,420,44,ppi
407,422,19,ppi
408,423,34,ppi
409,424,32,ppi
410,425,11,ppi
411,426,30,ppi
412,427,4,ppi
413,428,1,ppi
414,430,5,ppi
415,431,16,ppi
416,432,16,ppi
417,433,88,ppi
418,434,152,ppi
419,435,154,ppi
420,436,15,ppi
421,437,1,ppi
422,438,192,ppi
423,439,153,ppi
424,440,131,ppi
425,441,208,ppi
426,442,151,ppi
427,443,67,ppi
428,444,205,ppi
429,445,118,ppi
430,446,296,ppi
431,447,218,ppi
432,448,7,ppi
433,449,19,ppi
434,450,37,ppi
435,452,66,ppi
436,453,182,ppi
437,454,93,ppi
438,455,90,ppi
439,456,126,ppi
440,457,37,ppi
441,458,140,ppi
442,459,52,ppi
443,460,123,ppi
444,461,70,ppi
445,462,124,ppi
446,463,49,ppi
447,464,14,ppi
448,465,75,ppi
449,466,7,ppi
450,467,4,ppi
451,468,13,ppi
452,469,39,ppi
453,470,1,ppi
454,471,27,ppi
455,472,8,ppi
456,473,19,ppi
457,474,12,ppi
458,475,10,ppi
459,476,6,ppi
460,477,22,ppi
461,478,1,ppi
462,479,105,ppi
463,480,22,ppi
464,481,7,ppi
465,482,50,ppi
466,483,11,ppi
467,484,162,ppi
468,485,32,ppi
469,486,36,ppi
470,487,44,ppi
471,488,5,ppi
472,489,15,ppi
473,490,21,ppi
474,491,35,ppi
475,492,44,ppi
476,493,22,ppi
477,494,18,ppi
478,495,76,ppi
479,496,68,ppi
480,497,54,ppi
481,498,98,ppi
482,499,32,ppi
483,500,28,ppi
484,501,61,ppi
485,502,22,ppi
486,503,289,ppi
487,504,135,ppi
488,505,51,ppi
489,506,12,ppi
490,507,35,ppi
491,508,52,ppi
492,509,405,ppi
493,510,3,ppi
494,511,5,ppi
495,512,1,ppi
496,513,167,ppi
497,514,71,ppi
498,515,17,ppi
499,516,2,ppi
500,517,15,ppi
501,518,9,ppi
502,519,20,ppi
503,520,5,ppi
504,521,1,ppi
505,522,10,ppi
506,523,4,ppi
507,524,2,ppi
508,525,66,ppi
509,526,3,ppi
510,527,11,ppi
511,528,4,ppi
512,529,8,ppi
513,530,1,ppi
514,531,2,ppi
515,532,91,ppi
516,533,49,ppi
517,534,2,ppi
518,535,25,ppi
519,536,57,ppi
520,537,17,ppi
521,538,75,ppi
522,539,19,ppi
523,540,20,ppi
524,541,8,ppi
525,542,10,ppi
526,543,7,ppi
527,544,3,ppi
528,545,197,ppi
529,546,44,ppi
530,547,124,ppi
531,548,109,ppi
532,549,32,ppi
533,550,250,ppi
534,551,74,ppi
535,552,173,ppi
536,553,21,ppi
537,554,112,ppi
538,555,32,ppi
539,556,1,ppi
540,557,1,ppi
541,559,9,ppi
542,560,4,ppi
543,561,2,ppi
544,562,31,ppi
545,563,11,ppi
546,564,26,ppi
547,565,17,ppi
548,566,16,ppi
549,567,2,ppi
550,568,11,ppi
551,570,2,ppi
552,571,66,ppi
553,572,64,ppi
554,573,3,ppi
555,574,32,ppi
556,575,6,ppi
557,576,8,ppi
558,577,3,ppi
559,578,2,ppi
560,579,6,ppi
561,580,2,ppi
562,581,1,ppi
563,582,22,ppi
564,583,51,ppi
565,585,1,ppi
566,586,3,ppi
567,587,55,ppi
568,588,4,ppi
569,590,3,ppi
570,591,30,ppi
571,592,34,ppi
572,593,9,ppi
573,594,11,ppi
574,595,12,ppi
575,596,4,ppi
576,597,62,ppi
577,598,3,ppi
578,599,2,ppi
579,600,25,ppi
580,601,14,ppi
581,602,1,ppi
582,603,4,ppi
583,604,2,ppi
584,605,1,ppi
585,606,4,ppi
586,607,9,ppi
587,608,59,ppi
588,610,1,ppi
589,611,2,ppi
590,612,26,ppi
591,614,9,ppi
592,615,3,ppi
593,616,4,ppi
594,617,8,ppi
595,618,61,ppi
596,619,20,ppi
597,620,1,ppi
598,621,1,ppi
599,622,3,ppi
600,623,16,ppi
601,624,6,ppi
602,628,61,ppi
603,629,65,ppi
604,630,65,ppi
605,631,36,ppi
606,632,68,ppi
607,633,8,ppi
608,634,15,ppi
609,635,20,ppi
610,636,30,ppi
611,637,4,ppi
612,638,185,ppi
613,639,52,ppi
614,640,56,ppi
615,641,239,ppi
616,642,157,ppi
617,643,1,ppi
618,644,12,ppi
619,645,1,ppi
620,646,42,ppi
621,647,25,ppi
622,648,15,ppi
623,649,2,ppi
624,650,556,ppi
625,651,20,ppi
626,654,22,ppi
627,655,2,ppi
628,656,26,ppi
629,657,7,ppi
630,658,7,ppi
631,659,49,ppi
632,660,91,ppi
633,661,11,ppi
634,662,3,ppi
635,663,23,ppi
636,664,8,ppi
637,665,8,ppi
638,666,24,ppi
639,667,10,ppi
640,668,5,ppi
641,669,3,ppi
642,670,11,ppi
643,671,84,ppi
644,672,14,ppi
645,673,3,ppi
646,674,6,ppi
647,675,3,ppi
648,676,1,ppi
649,677,2,ppi
650,678,70,ppi
651,679,20,ppi
652,680,28,ppi
653,681,4,ppi
654,682,41,ppi
655,683,6,ppi
656,684,31,ppi
657,685,32,ppi
658,687,3,ppi
659,688,1,ppi
660,689,15,ppi
661,691,26,ppi
662,692,10,ppi
663,693,4,ppi
664,694,2,ppi
665,696,4,ppi
666,697,1,ppi
667,699,5,ppi
668,700,17,ppi
669,701,6,ppi
670,702,8,ppi
671,703,13,ppi
672,704,7,ppi
673,706,11,ppi
674,707,8,ppi
675,708,60,ppi
676,709,1,ppi
677,710,7,ppi
678,711,48,ppi
679,712,22,ppi
680,713,14,ppi
681,715,17,ppi
682,716,2,ppi
683,717,2,ppi
684,718,3,ppi
685,719,5,ppi
686,720,8,ppi
687,721,7,ppi
688,722,19,ppi
689,723,12,ppi
690,724,41,ppi
691,725,9,ppi
692,726,11,ppi
693,727,125,ppi
694,728,83,ppi
695,729,2,ppi
696,730,5,ppi
697,731,31,ppi
698,732,11,ppi
699,733,5,ppi
700,734,13,ppi
701,735,4,ppi
702,736,27,ppi
703,737,6,ppi
704,738,2,ppi
705,739,12,ppi
706,740,20,ppi
707,741,47,ppi
708,742,119,ppi
709,743,55,ppi
710,744,230,ppi
711,745,138,ppi
712,746,10,ppi
713,747,127,ppi
714,748,135,ppi
715,749,160,ppi
716,750,118,ppi
717,751,59,ppi
718,752,48,ppi
719,753,132,ppi
720,754,68,ppi
721,755,147,ppi
722,756,7,ppi
723,757,51,ppi
724,758,2,ppi
725,759,226,ppi
726,761,8,ppi
727,762,51,ppi
728,763,21,ppi
729,764,16,ppi
730,765,2,ppi
731,766,48,ppi
732,767,437,ppi
733,768,1635,ppi
734,769,12,ppi
735,770,3,ppi
736,771,74,ppi
737,773,70,ppi
738,774,43,ppi
739,775,74,ppi
740,776,14,ppi
741,777,5,ppi
742,778,10,ppi
743,779,13,ppi
744,780,215,ppi
745,781,28,ppi
746,782,17,ppi
747,783,30,ppi
748,784,22,ppi
749,785,76,ppi
750,786,5,ppi
751,787,218,ppi
752,788,103,ppi
753,789,155,ppi
754,790,126,ppi
755,791,74,ppi
756,792,82,ppi
757,793,146,ppi
758,794,136,ppi
759,795,143,ppi
760,796,127,ppi
761,797,152,ppi
762,798,151,ppi
763,799,115,ppi
764,800,124,ppi
765,801,89,ppi
766,802,19,ppi
767,803,40,ppi
768,804,8,ppi
769,805,13,ppi
770,806,72,ppi
771,807,81,ppi
772,808,98,ppi
773,809,26,ppi
774,810,51,ppi
775,811,4,ppi
776,812,170,ppi
777,813,2,ppi
778,814,80,ppi
779,815,2,ppi
780,816,9,ppi
781,817,81,ppi
782,818,56,ppi
783,819,52,ppi
784,820,135,ppi
785,821,69,ppi
786,822,26,ppi
787,823,3,ppi
788,824,14,ppi
789,825,31,ppi
790,826,4,ppi
791,827,8,ppi
792,828,3,ppi
793,829,5,ppi
794,830,354,ppi
795,831,3,ppi
796,832,2,ppi
797,833,3,ppi
798,834,3,ppi
799,835,53,ppi
800,836,27,ppi
801,837,35,ppi
802,838,19,ppi
803,839,21,ppi
804,840,272,ppi
805,841,59,ppi
806,842,12,ppi
807,843,39,ppi
808,844,19,ppi
809,845,8,ppi
810,846,14,ppi
811,847,8,ppi
812,848,3,ppi
813,849,3,ppi
814,850,7,ppi
815,852,4,ppi
816,853,23,ppi
817,854,12,ppi
818,855,11,ppi
819,856,5,ppi
820,857,4,ppi
821,858,4,ppi
822,859,23,ppi
823,860,54,ppi
824,861,65,ppi
825,862,52,ppi
826,863,19,ppi
827,864,39,ppi
828,865,5,ppi
829,866,26,ppi
830,867,6,ppi
831,868,108,ppi
832,869,1,ppi
833,870,17,ppi
834,871,50,ppi
835,873,6,ppi
836,874,3,ppi
837,875,1,ppi
838,876,48,ppi
839,877,93,ppi
840,878,1,ppi
841,879,50,ppi
842,880,5,ppi
843,881,8,ppi
844,882,14,ppi
845,884,4,ppi
846,885,6,ppi
847,887,2,ppi
848,888,11,ppi
849,889,37,ppi
850,890,123,ppi
851,891,1,ppi
852,892,30,ppi
853,893,202,ppi
854,894,30,ppi
855,895,154,ppi
856,896,40,ppi
857,897,27,ppi
858,898,16,ppi
859,899,14,ppi
860,900,303,ppi
861,901,44,ppi
862,902,513,ppi
863,903,2,ppi
864,905,64,ppi
865,906,85,ppi
866,907,81,ppi
867,908,39,ppi
868,910,29,ppi
869,911,3,ppi
870,912,98,ppi
871,913,21,ppi
872,914,23,ppi
873,915,35,ppi
874,916,60,ppi
875,917,61,ppi
876,919,265,ppi
877,920,464,ppi
878,921,49,ppi
879,922,5,ppi
880,923,22,ppi
881,924,9,ppi
882,925,95,ppi
883,926,41,ppi
884,927,118,ppi
885,928,103,ppi
886,929,53,ppi
887,930,14,ppi
888,931,109,ppi
889,932,21,ppi
890,933,1,ppi
891,934,85,ppi
892,935,6,ppi
893,936,65,ppi
894,937,104,ppi
895,938,143,ppi
896,939,170,ppi
897,940,6,ppi
898,941,112,ppi
899,942,5,ppi
900,943,11,ppi
901,944,17,ppi
902,945,3,ppi
903,946,8,ppi
904,947,3,ppi
905,948,31,ppi
906,949,20,ppi
907,951,5,ppi
908,952,53,ppi
909,953,59,ppi
910,954,20,ppi
911,955,18,ppi
912,956,25,ppi
913,957,5,ppi
914,958,10,ppi
915,959,28,ppi
916,960,18,ppi
917,961,33,ppi
918,962,47,ppi
919,963,2,ppi
920,964,70,ppi
921,965,62,ppi
922,966,6,ppi
923,967,35,ppi
924,968,200,ppi
925,969,49,ppi
926,970,295,ppi
927,971,20,ppi
928,972,107,ppi
929,973,81,ppi
930,974,76,ppi
931,975,7,ppi
932,976,21,ppi
933,977,351,ppi
934,978,49,ppi
935,980,16,ppi
936,981,13,ppi
937,982,16,ppi
938,983,1,ppi
939,984,3,ppi
940,985,35,ppi
941,986,213,ppi
942,987,8,ppi
943,988,125,ppi
944,989,6,ppi
945,990,172,ppi
946,991,24,ppi
947,992,346,ppi
948,993,71,ppi
949,995,23,ppi
950,996,57,ppi
951,997,9,ppi
952,998,28,ppi
953,999,5,ppi
954,1000,10,ppi
955,1001,64,ppi
956,1002,206,ppi
957,1003,189,ppi
958,1004,8,ppi
959,1005,161,ppi
960,1006,5,ppi
961,1007,290,ppi
962,1008,17,ppi
963,1010,26,ppi
964,1011,79,ppi
965,1012,25,ppi
966,1013,289,ppi
967,1014,20,ppi
968,1015,100,ppi
969,1016,8,ppi
970,1017,97,ppi
971,1018,18,ppi
972,1019,35,ppi
973,1020,115,ppi
974,1021,66,ppi
975,1022,73,ppi
976,1023,391,ppi
977,1024,78,ppi
978,1025,63,ppi
979,1026,95,ppi
980,1027,54,ppi
981,1028,70,ppi
982,1029,32,ppi
983,1030,34,ppi
984,1032,55,ppi
985,1033,20,ppi
986,1034,51,ppi
987,1035,32,ppi
988,1036,44,ppi
989,1037,8,ppi
990,1039,10,ppi
991,1040,4,ppi
992,1041,6,ppi
993,1042,11,ppi
994,1043,9,ppi
995,1044,158,ppi
996,1045,37,ppi
997,1046,27,ppi
998,1047,153,ppi
999,1048,76,ppi
1000,1049,23,ppi
1001,1050,116,ppi
1002,1051,28,ppi
1003,1052,57,ppi
1004,1053,62,ppi
1005,1054,33,ppi
1006,1055,30,ppi
1007,1056,183,ppi
1008,1057,97,ppi
1009,1058,112,ppi
1010,1059,24,ppi
1011,1060,2,ppi
1012,1061,94,ppi
1013,1062,1,ppi
1014,1063,143,ppi
1015,1064,51,ppi
1016,1065,16,ppi
1017,1066,3,ppi
1018,1067,16,ppi
1019,1068,4,ppi
1020,1069,21,ppi
1021,1070,88,ppi
1022,1071,4,ppi
1023,1072,1,ppi
1024,1073,37,ppi
1025,1074,18,ppi
1026,1075,40,ppi
1027,1076,6,ppi
1028,1077,58,ppi
1029,1078,96,ppi
1030,1079,10,ppi
1031,1080,12,ppi
1032,1081,11,ppi
1033,1082,7,ppi
1034,1083,11,ppi
1035,1084,1,ppi
1036,1085,16,ppi
1037,1086,3,ppi
1038,1087,11,ppi
1039,1088,37,ppi
1040,1089,19,ppi
1041,1090,77,ppi
1042,1091,48,ppi
1043,1092,4,ppi
1044,1093,4,ppi
1045,1094,7,ppi
1046,1095,8,ppi
1047,1096,143,ppi
1048,1097,31,ppi
1049,1098,41,ppi
1050,1099,30,ppi
1051,1100,87,ppi
1052,1101,32,ppi
1053,1102,57,ppi
1054,1103,12,ppi
1055,1104,40,ppi
1056,1105,64,ppi
1057,1106,51,ppi
1058,1107,112,ppi
1059,1108,74,ppi
1060,1109,40,ppi
1061,1110,51,ppi
1062,1111,27,ppi
1063,1112,85,ppi
1064,1113,21,ppi
1065,1114,20,ppi
1066,1115,74,ppi
1067,1116,136,ppi
1068,1117,51,ppi
1069,1118,10,ppi
1070,1119,88,ppi
1071,1120,73,ppi
1072,1121,14,ppi
1073,1122,31,ppi
1074,1123,71,ppi
1075,1124,128,ppi
1076,1125,325,ppi
1077,1126,87,ppi
1078,1127,20,ppi
1079,1128,72,ppi
1080,1129,103,ppi
1081,1130,13,ppi
1082,1131,28,ppi
1083,1132,15,ppi
1084,1133,2,ppi
1085,1134,55,ppi
1086,1135,21,ppi
1087,1136,7,ppi
1088,1137,163,ppi
1089,1138,59,ppi
1090,1139,41,ppi
1091,1140,63,ppi
1092,1141,181,ppi
1093,1142,29,ppi
1094,1143,14,ppi
1095,1144,2,ppi
1096,1145,1,ppi
1097,1146,4,ppi
1098,1148,1,ppi
1099,1149,9,ppi
1100,1150,8,ppi
1101,1151,8,ppi
1102,1152,36,ppi
1103,1153,6,ppi
1104,1154,20,ppi
1105,1155,2,ppi
1106,1156,8,ppi
1107,1157,7,ppi
1108,1158,35,ppi
1109,1159,1,ppi
1110,1160,108,ppi
1111,1161,36,ppi
1112,1162,76,ppi
1113,1163,64,ppi
1114,1164,1,ppi
1115,1165,51,ppi
1116,1166,140,ppi
1117,1167,112,ppi
1118,1168,36,ppi
1119,1169,58,ppi
1120,1170,53,ppi
1121,1171,79,ppi
1122,1172,1,ppi
1123,1173,12,ppi
1124,1174,16,ppi
1125,1175,1,ppi
1126,1176,6,ppi
1127,1177,41,ppi
1128,1178,10,ppi
1129,1179,168,ppi
1130,1180,226,ppi
1131,1181,6,ppi
1132,1182,17,ppi
1133,1183,3,ppi
1134,1184,42,ppi
1135,1185,28,ppi
1136,1186,50,ppi
1137,1187,26,ppi
1138,1188,2,ppi
1139,1189,22,ppi
1140,1190,25,ppi
1141,1191,32,ppi
1142,1192,4,ppi
1143,1193,2,ppi
1144,1194,5,ppi
1145,1195,79,ppi
1146,1196,249,ppi
1147,1197,4,ppi
1148,1198,44,ppi
1149,1199,3,ppi
1150,1200,33,ppi
1151,1201,6,ppi
1152,1202,26,ppi
1153,1203,2,ppi
1154,1204,2,ppi
1155,1205,80,ppi
1156,1206,20,ppi
1157,1207,1,ppi
1158,1208,114,ppi
1159,1209,12,ppi
1160,1210,25,ppi
1161,1211,13,ppi
1162,1212,45,ppi
1163,1213,33,ppi
1164,1214,16,ppi
1165,1215,18,ppi
1166,1216,7,ppi
1167,1217,5,ppi
1168,1218,25,ppi
1169,1219,83,ppi
1170,1220,22,ppi
1171,1221,34,ppi
1172,1222,44,ppi
1173,1223,24,ppi
1174,1226,7,ppi
1175,1227,31,ppi
1176,1228,34,ppi
1177,1229,19,ppi
1178,1230,11,ppi
1179,1231,319,ppi
1180,1232,268,ppi
1181,1233,68,ppi
1182,1234,72,ppi
1183,1235,14,ppi
1184,1236,9,ppi
1185,1237,47,ppi
1186,1239,19,ppi
1187,1241,2,ppi
1188,1242,5,ppi
1189,1243,3,ppi
1190,1244,65,ppi
1191,1245,42,ppi
1192,1246,141,ppi
1193,1247,18,ppi
1194,1248,89,ppi
1195,1249,108,ppi
1196,1250,117,ppi
1197,1251,69,ppi
1198,1252,17,ppi
1199,1253,50,ppi
1200,1254,25,ppi
1201,1255,8,ppi
1202,1256,24,ppi
1203,1257,3,ppi
1204,1258,5,ppi
1205,1259,146,ppi
1206,1260,45,ppi
1207,1261,19,ppi
1208,1262,5,ppi
1209,1263,11,ppi
1210,1264,89,ppi
1211,1265,9,ppi
1212,1266,17,ppi
1213,1267,103,ppi
1214,1268,42,ppi
1215,1269,18,ppi
1216,1270,14,ppi
1217,1271,30,ppi
1218,1272,10,ppi
1219,1273,184,ppi
1220,1274,103,ppi
1221,1275,30,ppi
1222,1276,30,ppi
1223,1277,38,ppi
1224,1278,108,ppi
1225,1279,32,ppi
1226,1280,6,ppi
1227,1281,11,ppi
1228,1282,23,ppi
1229,1283,6,ppi
1230,1284,56,ppi
1231,1285,14,ppi
1232,1286,69,ppi
1233,1287,2,ppi
1234,1288,6,ppi
1235,1289,44,ppi
1236,1290,4,ppi
1237,1291,97,ppi
1238,1292,77,ppi
1239,1293,51,ppi
1240,1294,11,ppi
1241,1295,23,ppi
1242,1296,28,ppi
1243,1297,56,ppi
1244,1298,6,ppi
1245,1299,80,ppi
1246,1300,40,ppi
1247,1301,10,ppi
1248,1302,99,ppi
1249,1303,16,ppi
1250,1304,1,ppi
1251,1305,22,ppi
1252,1306,16,ppi
1253,1307,73,ppi
1254,1308,34,ppi
1255,1309,22,ppi
1256,1310,74,ppi
1257,1311,17,ppi
1258,1312,16,ppi
1259,1313,28,ppi
1260,1314,15,ppi
1261,1315,27,ppi
1262,1316,28,ppi
1263,1317,3,ppi
1264,1318,116,ppi
1265,1319,21,ppi
1266,1320,126,ppi
1267,1321,73,ppi
1268,1322,7,ppi
1269,1324,177,ppi
1270,1325,6,ppi
1271,1326,180,ppi
1272,1327,5,ppi
1273,1328,116,ppi
1274,1329,25,ppi
1275,1330,74,ppi
1276,1331,3,ppi
1277,1332,32,ppi
1278,1333,22,ppi
1279,1334,25,ppi
1280,1335,3,ppi
1281,1336,1,ppi
1282,1337,101,ppi
1283,1338,23,ppi
1284,1339,17,ppi
1285,1340,46,ppi
1286,1341,32,ppi
1287,1342,11,ppi
1288,1343,44,ppi
1289,1344,16,ppi
1290,1345,8,ppi
1291,1346,8,ppi
1292,1348,3,ppi
1293,1350,19,ppi
1294,1351,9,ppi
1295,1352,10,ppi
1296,1353,1,ppi
1297,1355,6,ppi
1298,1356,3,ppi
1299,1357,9,ppi
1300,1358,14,ppi
1301,1359,27,ppi
1302,1360,1,ppi
1303,1361,32,ppi
1304,1362,15,ppi
1305,1363,66,ppi
1306,1364,20,ppi
1307,1365,50,ppi
1308,1366,29,ppi
1309,1367,110,ppi
1310,1368,22,ppi
1311,1369,128,ppi
1312,1370,1,ppi
1313,1371,32,ppi
1314,1372,4,ppi
1315,1373,18,ppi
1316,1374,2,ppi
1317,1375,40,ppi
1318,1376,6,ppi
1319,1377,192,ppi
1320,1378,17,ppi
1321,1379,117,ppi
1322,1380,48,ppi
1323,1381,7,ppi
1324,1382,89,ppi
1325,1383,18,ppi
1326,1384,43,ppi
1327,1386,58,ppi
1328,1387,65,ppi
1329,1388,11,ppi
